user_id,name,review_count,average_stars,member_since
u_19388,Bryan,19,3.05,2017-08-17
u_19389,Jodi,23,1.76,2024-03-29
u_19390,Dwayne,43,4.57,2020-05-26
u_19391,Erin,24,2.46,2024-10-13
u_19392,Laura,3,2.53,2018-11-06
u_19393,Tiffany,97,4.2,2021-05-09
u_19394,Becky,87,3.14,2017-05-30
u_19395,Andrew,14,1.93,2015-07-26
u_19396,Daisy,83,4.66,2019-11-05
u_19397,Susan,33,4.22,2023-01-06
u_19398,Jacqueline,87,3.4,2016-11-29
u_19399,William,27,3.05,2018-01-08
u_19400,Juan,12,3.7,2022-04-26
u_19401,Matthew,46,2.44,2023-08-23
u_19402,Christopher,71,3.78,2022-04-28
u_19403,Melanie,46,1.15,2016-08-11
u_19404,Lisa,82,2.6,2024-12-10
u_19405,Samuel,16,3.47,2023-06-02
u_19406,Martin,58,3.49,2021-03-16
u_19407,Kimberly,14,1.29,2017-12-19
u_19408,Christopher,85,3.88,2024-01-16
u_19409,Sylvia,43,1.34,2020-06-29
u_19410,Matthew,91,3.96,2018-09-13
u_19411,Randy,25,4.65,2022-01-02
u_19412,Patrick,15,4.9,2025-04-11
u_19413,Cassandra,74,3.41,2018-06-16
u_19414,Chad,30,3.86,2015-09-04
u_19415,Ashley,44,1.94,2016-11-09
u_19416,Brittney,9,2.5,2018-10-09
u_19417,Jacqueline,92,1.05,2024-02-10
u_19419,Brandon,11,3.76,2025-01-27
u_19421,Scott,22,2.96,2022-03-15
u_19422,Erika,87,3.91,2015-09-11
u_19423,Cynthia,20,3.67,2017-03-19
u_19424,Kristen,29,2.28,2024-12-19
u_19425,,90,2.48,2016-03-21
u_19426,,63,1.62,2021-04-06
u_19427,John,41,1.55,2020-02-19
u_19428,Christopher,76,2.62,2021-09-11
u_19429,Kevin,93,2.92,2019-02-12
u_19430,Travis,83,4.8,2019-10-28
u_19431,Kimberly,98,3.02,2022-06-13
u_19432,Victoria,48,1.76,2015-07-01
u_19433,Daniel,27,1.68,2024-03-07
u_19434,Judith,94,2.38,2018-01-27
u_19435,Debbie,31,4.68,2018-01-15
u_19436,James,92,4.18,2019-05-19
u_19437,Linda,25,2.98,2017-05-05
u_19438,Roy,49,4.82,2018-06-29
u_19439,Andrew,70,1.86,2024-11-06
u_19441,Jerry,56,1.0,2021-02-22
u_19442,Frederick,7,4.47,
u_19443,Isaac,70,1.63,2023-07-21
u_19444,Kristin,35,4.83,2022-10-28
u_19445,Kathryn,89,3.03,2019-08-02
u_19446,Zachary,21,4.98,2020-02-06
u_19447,Cynthia,47,3.17,2020-05-07
u_19449,Angela,17,2.89,2021-01-17
u_19450,Jeffrey,90,4.34,2024-05-17
u_19451,Angela,17,2.45,2024-07-03
u_19452,Dana,71,4.41,2024-12-19
u_19453,Joanna,25,4.55,2018-08-21
u_19454,Miranda,34,2.16,2017-07-13
u_19455,James,26,4.71,2025-04-13
u_19456,Pamela,6,1.76,2019-10-29
u_19457,Thomas,10,4.31,
u_19458,Colleen,81,1.67,2023-06-15
u_19459,Katherine,78,3.87,2020-04-24
u_19460,Jorge,3,4.9,2024-01-17
u_19461,Drew,59,1.3,2016-03-26
u_19462,Brent,80,1.79,2021-11-27
u_19463,Michael,69,2.41,2016-12-23
u_19464,Theresa,48,2.44,2019-04-25
u_19465,Jonathan,23,1.73,2022-04-28
u_19466,Jennifer,91,2.99,
u_19467,Brent,5,4.16,2023-02-25
u_19468,Scott,56,4.21,2022-10-02
u_19469,Patrick,38,2.86,2022-12-27
u_19470,Ashley,82,2.25,2024-11-27
u_19471,Rose,76,1.97,2023-06-17
u_19472,Rick,85,3.86,2022-03-17
u_19473,Ashley,7,1.34,2019-11-29
u_19474,,17,3.18,2018-10-01
u_19475,Joshua,9,3.17,2024-05-21
u_19476,Stephen,88,1.45,2024-07-06
u_19477,Shannon,75,2.88,2020-12-05
u_19478,Paul,89,2.0,2016-05-10
u_19479,Chase,46,1.67,2022-09-07
u_19480,Christine,37,1.33,2017-02-07
u_19481,Joseph,7,1.77,2024-01-19
u_19482,Carol,17,3.58,2024-03-02
u_19483,Maria,41,3.92,2022-10-25
u_19484,,64,1.91,2024-04-07
u_19485,Larry,83,3.3,2018-12-14
u_19486,,57,2.49,2015-06-23
u_19487,Kyle,85,3.17,2025-03-17
u_19488,Maria,45,1.98,2016-03-06
u_19489,Margaret,73,1.18,2017-11-26
u_19490,Deborah,8,2.31,2017-02-04
u_19491,,91,1.64,2020-10-27
u_19492,Dennis,87,3.94,2023-08-05
u_19493,Patricia,10,3.92,2019-01-31
u_19494,Michael,54,1.29,2023-03-15
u_19495,Jennifer,66,2.59,2016-06-24
u_19496,Monica,44,1.37,2021-01-08
u_19497,,48,3.86,2022-10-13
u_19498,Douglas,71,1.07,2017-11-24
u_19499,John,2,2.75,2023-02-09
u_19500,Joyce,80,1.61,2021-10-21
u_19501,,6,3.66,2024-01-30
u_19502,Larry,80,1.86,2016-02-15
u_19503,Lauren,89,2.63,2017-03-09
u_19504,Jason,45,1.02,2018-07-19
u_19505,Brooke,10,4.96,2018-07-07
u_19506,Cristian,9,4.02,2018-06-01
u_19507,Emily,96,1.66,2023-01-15
u_19508,Jill,32,2.78,2021-04-09
u_19509,Jason,2,2.99,2022-12-27
u_19510,Edward,21,1.9,2016-12-19
u_19511,Alexander,3,1.34,2016-07-20
u_19512,Elizabeth,98,3.28,2018-07-17
u_19513,Jonathan,93,4.34,2017-04-25
u_19514,Wendy,84,3.29,2024-06-27
u_19515,Lindsey,23,3.52,2024-03-01
u_19516,Virginia,37,3.36,2019-03-12
u_19517,Chelsea,72,2.83,2019-12-22
u_19518,David,36,1.59,2023-07-31
u_19519,Jason,14,1.81,2023-11-10
u_19521,Hannah,91,2.18,2017-03-02
u_19522,Michael,15,3.09,2016-11-01
u_19523,Angela,35,2.68,2023-04-05
u_19524,Ruben,22,3.55,2019-06-08
u_19525,,47,4.36,2017-10-02
u_19526,Andrew,36,1.2,2016-05-27
u_19527,Laura,15,2.85,2017-04-12
u_19528,Anna,96,1.86,2020-10-22
u_19529,Ashley,82,4.64,2023-10-16
u_19530,Jennifer,58,3.18,2019-09-16
u_19531,Marcus,31,4.54,2017-10-20
u_19532,Sarah,41,3.68,2020-07-08
u_19533,Scott,89,1.54,2020-04-04
u_19534,Rachel,74,4.39,2020-01-10
u_19535,Ashley,78,2.27,2022-08-21
u_19536,Andre,26,3.97,2023-03-21
u_19537,Mary,83,3.03,2025-04-07
u_19538,Brandon,30,3.92,2024-03-25
u_19539,Lindsey,12,3.11,2022-08-11
u_19540,William,31,4.71,2015-11-14
u_19541,Lori,82,3.04,2018-12-04
u_19542,Jennifer,2,1.24,
u_19543,Amy,78,2.81,
u_19544,Emily,20,4.87,2018-11-12
u_19545,Michael,58,4.16,2019-12-25
u_19546,Taylor,20,3.53,2021-10-25
u_19547,Whitney,34,1.61,2018-05-17
u_19548,Anthony,60,1.73,2018-11-14
u_19549,Joseph,34,3.89,2015-05-20
u_19550,Brenda,37,3.92,2021-09-18
u_19551,Paul,67,2.49,2017-11-19
u_19552,Marilyn,99,4.98,2025-03-13
u_19553,Tracy,97,3.77,2022-03-25
u_19554,Angela,19,4.58,2021-07-28
u_19555,Christopher,95,1.19,2016-09-27
u_19557,Megan,44,4.0,2016-05-06
u_19558,Marissa,86,4.19,2021-10-13
u_19559,Shannon,27,3.69,2016-11-29
u_19560,Ryan,38,3.42,2020-02-26
u_19561,Crystal,92,3.98,2020-02-23
u_19562,,21,1.15,2017-08-30
u_19563,Patrick,84,4.01,2020-05-07
u_19564,Toni,38,2.32,2024-12-22
u_19565,Christopher,13,4.04,2023-11-19
u_19566,Carlos,93,4.11,2022-03-30
u_19567,James,21,2.11,2016-12-09
u_19568,Crystal,42,3.86,2019-12-30
u_19569,Megan,97,2.32,2019-11-09
u_19570,Clarence,96,3.9,2018-06-11
u_19571,Jimmy,48,1.76,2022-02-12
u_19572,David,46,1.31,2022-11-08
u_19573,Carla,92,3.35,2025-01-12
u_19574,Susan,78,1.77,2024-06-22
u_19575,John,57,4.58,2015-12-30
u_19576,Thomas,52,1.63,2019-03-28
u_19577,Rebecca,22,3.43,2020-06-25
u_19578,Eddie,98,3.79,2024-04-28
u_19579,Jamie,17,1.01,
u_19580,David,97,4.48,2023-11-04
u_19581,Caleb,97,3.91,2022-06-22
u_19582,Karen,26,4.08,2020-05-15
u_19583,Beth,39,1.23,2021-10-22
u_19584,Clifford,71,2.41,2017-03-27
u_19585,Christian,63,3.57,2016-02-25
u_19586,,89,1.92,2019-10-09
u_19587,Laurie,51,4.33,2020-02-05
u_19588,Tim,30,2.63,2016-07-15
u_19589,Juan,41,4.2,2015-12-03
u_19590,Scott,33,4.5,2019-01-19
u_19591,Mary,50,2.9,2021-07-24
u_19592,Marcus,63,1.91,2025-03-04
u_19593,Jeffrey,39,2.52,2016-09-10
u_19594,Amy,28,3.0,2021-12-03
u_19595,Robert,18,2.82,2019-12-09
u_19596,Joseph,74,1.02,2023-10-27
u_19597,Justin,59,1.34,2021-08-27
u_19598,Wesley,66,2.83,2017-06-20
u_19599,Mitchell,43,2.75,2022-08-05
u_19600,Nathaniel,78,4.56,2019-10-06
u_19601,Brian,13,2.11,2018-03-29
u_19602,Denise,1,4.91,2021-01-28
u_19603,Michael,32,4.89,2022-08-14
u_19604,Sylvia,89,1.75,2021-11-26
u_19605,Michelle,10,1.1,2024-06-10
u_19606,Joseph,15,1.79,
u_19607,Kathryn,93,2.68,2016-09-30
u_19608,Alexander,17,2.47,2016-03-20
u_19609,Jason,63,2.89,2023-10-07
u_19610,Jerry,54,3.77,2024-08-09
u_19611,Amanda,23,3.07,2020-01-16
u_19612,Jessica,71,2.38,2024-03-12
u_19613,Jessica,50,3.7,2019-09-25
u_19615,Heidi,36,2.41,2018-10-20
u_19616,Michelle,6,2.37,2023-07-26
u_19617,James,66,2.22,2021-09-18
u_19618,Richard,32,3.8,2024-03-18
u_19619,Kayla,53,1.7,2021-03-15
u_19620,,69,4.1,2019-08-18
u_19621,Katie,83,4.69,2017-07-16
u_19622,Tammy,2,2.11,2021-09-07
u_19623,Donna,43,3.82,2017-12-22
u_19624,Daniel,87,3.42,2016-01-10
u_19625,Brittany,40,2.2,2021-03-26
u_19626,Christina,68,1.95,2018-04-14
u_19627,Joshua,4,4.78,2022-11-16
u_19628,Cole,75,3.79,2015-08-13
u_19629,John,46,3.58,2019-10-02
u_19630,Daniel,20,4.99,2023-11-22
u_19631,Matthew,14,2.41,2023-04-14
u_19632,Elizabeth,99,1.92,2024-01-08
u_19633,Stephen,14,2.32,2017-01-10
u_19634,Stephanie,49,1.68,2020-01-30
u_19635,Tom,3,4.7,2019-05-07
u_19636,Jennifer,79,3.79,2015-11-06
u_19637,Nathan,21,3.42,2020-08-14
u_19638,Ashley,61,4.23,
u_19639,Joe,2,3.06,2025-04-10
u_19640,Rebecca,21,1.76,2016-03-27
u_19641,Wendy,10,1.62,2023-04-26
u_19643,Latasha,19,4.22,2019-01-20
u_19644,David,53,1.89,2015-12-12
u_19645,,76,3.82,2019-05-10
u_19647,Jessica,80,2.73,2015-07-24
u_19648,Jessica,8,1.24,2019-12-27
u_19649,Joshua,57,3.01,2015-12-15
u_19650,Justin,89,1.68,2022-12-02
u_19651,Samuel,24,4.38,2016-08-14
u_19652,Thomas,47,4.83,2022-05-23
u_19653,Michael,82,1.34,2021-01-28
u_19654,Jacob,21,3.14,2016-05-13
u_19655,Phillip,8,3.82,2018-02-05
u_19656,Debra,19,1.26,2023-04-26
u_19657,Joshua,30,3.21,2023-11-03
u_19658,Amanda,91,4.75,2018-10-07
u_19659,Mike,26,3.11,2017-06-13
u_19660,Beth,20,3.48,2015-07-21
u_19661,Brian,78,2.31,2020-10-31
u_19662,,97,3.46,2017-10-27
u_19663,Audrey,73,4.55,2018-06-16
u_19664,Jamie,87,2.32,2021-12-19
u_19665,Scott,45,4.09,2019-02-21
u_19666,Henry,64,3.28,2015-09-18
u_19667,Spencer,30,2.03,
u_19668,Donald,53,2.57,2016-05-04
u_19669,Amy,50,2.43,2019-11-06
u_19670,Chad,62,2.87,2015-07-10
u_19671,Timothy,42,1.45,2023-03-30
u_19672,Javier,28,1.6,2015-07-23
u_19673,David,58,2.51,2018-06-17
u_19674,Stephanie,31,3.25,2024-03-01
u_19675,Amber,90,3.47,2017-08-25
u_19676,Katie,59,4.64,2017-02-04
u_19677,Phillip,75,3.28,2024-05-08
u_19678,Michael,12,3.92,2018-06-24
u_19679,Veronica,45,2.93,2017-05-29
u_19680,Tammy,66,3.09,2017-04-11
u_19681,Jennifer,68,3.36,2023-11-16
u_19682,Jennifer,32,3.09,
u_19683,Wayne,41,2.24,2022-06-26
u_19684,,98,4.91,2017-05-17
u_19685,Angela,55,3.47,2019-05-22
u_19686,Jonathan,69,2.38,2018-09-12
u_19687,Antonio,5,4.19,2018-05-17
u_19688,Sue,63,1.66,2021-01-08
u_19689,Madeline,4,4.97,2020-04-05
u_19690,David,41,4.16,2015-11-29
u_19691,Timothy,12,1.39,2016-10-30
u_19692,William,99,4.39,2020-10-18
u_19693,Dana,37,2.03,2025-01-10
u_19694,Travis,98,3.55,2023-09-27
u_19695,Amy,55,1.66,2021-03-05
u_19696,Eric,45,3.84,2017-04-26
u_19697,Steven,28,4.03,2022-01-07
u_19698,Steven,59,4.41,2022-03-21
u_19699,,7,2.95,2015-10-25
u_19701,Jessica,53,1.86,2017-07-18
u_19702,Mark,40,3.06,2024-04-04
u_19703,Amanda,52,3.13,2015-05-20
u_19704,Jessica,11,4.24,2023-04-19
u_19705,Tammy,96,3.84,2021-06-19
u_19706,Cindy,50,3.79,2020-02-19
u_19707,Frederick,50,1.12,2018-08-09
u_19708,Daniel,96,3.19,2019-01-11
u_19709,Rebecca,95,4.97,2018-04-22
u_19710,Gabriel,48,4.01,2018-10-24
u_19711,Mark,84,4.34,2017-01-29
u_19712,Melissa,54,2.97,2023-12-21
u_19713,Tamara,6,4.33,
u_19714,Juan,50,4.27,2023-01-06
u_19715,Michael,82,3.12,2021-07-07
u_19716,Richard,85,3.27,2021-06-01
u_19717,Matthew,3,1.21,2019-01-15
u_19718,,41,4.41,
u_19719,Kenneth,92,1.54,2019-11-19
u_19720,Randy,28,2.2,2015-09-24
u_19721,Emma,32,3.98,2019-10-28
u_19722,Troy,39,2.2,2020-09-13
u_19723,Marilyn,88,3.02,2024-09-18
u_19724,Carrie,71,1.62,2019-08-02
u_19725,Arthur,63,2.17,2021-02-14
u_19726,Anna,19,3.94,2018-08-10
u_19727,Regina,1,2.67,2022-07-18
u_19729,Steven,33,2.43,2019-07-26
u_19730,Michael,11,4.72,2016-11-07
u_19731,Jonathan,60,4.42,2024-07-27
u_19732,Elizabeth,87,1.45,2019-05-20
u_19733,Angela,28,4.91,2022-08-31
u_19734,Natasha,62,4.24,2023-02-16
u_19735,Christopher,47,1.63,2019-05-01
u_19736,Rhonda,17,1.17,2023-12-30
u_19737,Jamie,74,4.57,2025-02-06
u_19738,Kathryn,72,4.03,2018-08-28
u_19739,Ian,9,2.1,2016-03-05
u_19740,Scott,83,4.81,2024-03-24
u_19741,Audrey,8,4.62,2015-07-26
u_19742,Krista,59,1.85,2016-10-14
u_19743,Eric,69,2.6,2019-01-24
u_19744,Dana,78,1.19,2020-02-17
u_19745,Rebecca,45,2.23,2024-04-02
u_19746,Robert,33,2.98,2019-04-18
u_19747,Stephen,38,1.25,2020-03-18
u_19748,Christopher,63,2.35,2017-08-30
u_19749,Kenneth,12,1.6,2025-01-05
u_19750,Mary,67,4.69,2025-02-18
u_19751,Daniel,29,4.32,2024-09-10
u_19752,Annette,22,4.07,2019-05-15
u_19753,Patricia,34,4.1,2021-06-09
u_19754,David,70,1.06,
u_19755,Meghan,99,3.41,2021-12-21
u_19756,Christine,39,3.36,2024-08-08
u_19757,Henry,16,4.97,2021-04-11
u_19758,,31,3.53,2019-08-30
u_19759,,49,3.6,2022-09-22
u_19760,Brooke,44,2.52,2023-10-13
u_19761,Kevin,79,3.0,2016-08-28
u_19762,Mariah,46,2.58,2021-02-04
u_19763,Sean,1,4.65,2020-07-15
u_19764,Adam,44,1.81,2022-12-14
u_19765,,84,1.6,2024-10-31
u_19766,Jonathan,87,4.99,2018-08-09
u_19767,Christina,84,4.72,2017-08-19
u_19768,Anthony,96,3.37,2015-08-13
u_19769,Frederick,46,4.09,2015-04-22
u_19770,Justin,89,1.44,2019-04-10
u_19771,Joseph,72,4.07,2016-11-12
u_19772,Nancy,53,2.86,2023-10-09
u_19773,Spencer,33,4.31,2021-04-21
u_19774,Dwayne,45,3.06,2021-09-11
u_19775,Gary,64,3.91,2021-09-06
u_19776,,94,2.36,2022-01-24
u_19777,Michael,3,3.93,2022-08-02
u_19778,Kendra,24,2.09,2024-12-05
u_19779,Christopher,76,4.82,2020-02-16
u_19780,Andrew,31,3.68,2021-04-22
u_19781,Anna,71,2.91,2023-10-08
u_19782,Brandon,40,3.42,2019-09-11
u_19783,Jennifer,81,3.47,2018-12-12
u_19784,Jeremy,50,4.42,2022-10-19
u_19785,Scott,74,3.23,2015-07-09
u_19786,Grant,15,3.25,2019-02-11
u_19787,Derrick,21,3.35,2024-12-05
u_19788,,21,4.09,2021-03-21
u_19789,Andrew,60,2.96,
u_19790,Jeremy,93,1.85,2017-12-16
u_19791,Sherry,65,2.67,2019-09-03
u_19792,William,21,2.5,2019-11-24
u_19793,Joseph,55,1.23,2016-06-24
u_19794,Stephen,69,4.2,2020-04-07
u_19795,Michael,79,4.35,2018-04-22
u_19796,David,26,2.07,2018-08-28
u_19797,Elizabeth,75,2.3,2020-07-17
u_19798,Shawn,55,2.28,2022-08-07
u_19799,Tracy,85,3.07,2021-12-22
u_19800,Barbara,46,2.88,2021-11-05
u_19801,Andrew,62,4.55,2015-07-04
u_19802,Jorge,70,2.97,2017-05-18
u_19803,Lori,54,1.71,2021-07-23
u_19804,Patrick,4,3.99,2019-12-07
u_19805,Margaret,45,4.47,2016-11-24
u_19806,Jennifer,85,3.44,2022-11-16
u_19807,David,54,4.06,2025-03-09
u_19808,Tiffany,81,1.9,2025-04-12
u_19809,Sydney,53,4.6,2020-04-19
u_19810,Jaime,95,1.3,2016-04-08
u_19811,Katie,44,4.6,2016-05-07
u_19813,Daniel,96,1.36,
u_19814,Michael,36,1.73,2019-12-26
u_19815,Jennifer,34,4.96,2022-10-31
u_19816,Joel,52,2.49,2017-05-09
u_19817,Lauren,6,4.1,2020-04-04
u_19818,Ethan,38,2.91,2019-02-08
u_19819,Kimberly,86,3.31,2023-05-26
u_19820,Tamara,33,3.55,2022-08-04
u_19821,Hunter,75,3.41,2024-06-05
u_19822,Isaiah,55,4.99,2020-04-19
u_19823,Matthew,23,3.21,2018-08-06
u_19824,David,44,3.49,2017-12-10
u_19825,Angela,28,2.4,2018-05-23
u_19826,Jennifer,64,1.96,2020-04-06
u_19827,Kristina,48,2.8,2025-02-14
u_19828,Sharon,59,3.46,2023-04-09
u_19830,John,59,3.0,2018-11-25
u_19832,Benjamin,43,2.7,2024-09-13
u_19833,Vincent,77,3.31,
u_19834,Sean,13,4.7,2024-12-14
u_19835,Elizabeth,72,3.49,2015-08-21
u_19836,Crystal,43,2.24,2023-06-28
u_19837,Tammy,13,3.28,2017-09-18
u_19838,Hunter,35,4.44,2021-04-17
u_19839,Joel,91,1.61,2021-06-11
u_19840,Nicholas,11,4.29,2016-09-10
u_19841,Chase,21,1.4,2023-05-23
u_19842,Melissa,72,4.83,2021-05-19
u_19843,Jacob,26,1.64,2024-12-06
u_19844,Jenna,94,2.86,2023-03-11
u_19845,Evelyn,86,4.8,2016-03-23
u_19846,Crystal,50,1.84,2020-02-17
u_19847,Heather,49,3.57,2023-09-23
u_19848,Raven,74,3.95,2015-10-05
u_19849,Jeremy,90,1.15,2020-05-18
u_19850,Alexandra,91,3.38,2022-04-15
u_19851,Heather,86,4.04,2017-11-26
u_19852,Joseph,13,4.88,2024-12-31
u_19853,Anna,39,1.56,2021-03-24
u_19854,Elizabeth,55,4.45,2018-10-11
u_19855,Brian,7,3.52,2018-04-24
u_19856,Diana,43,3.91,2015-08-25
u_19857,John,42,3.96,2024-04-18
u_19858,Tonya,58,3.9,2024-09-16
u_19859,Jessica,12,4.69,2016-07-24
u_19860,Sharon,13,1.49,2016-01-09
u_19861,Jamie,12,2.13,2019-01-23
u_19862,Maureen,76,4.61,2016-06-17
u_19863,Ashley,38,2.83,2016-06-07
u_19864,Yesenia,3,2.62,2022-12-11
u_19865,Adam,72,3.16,2015-05-19
u_19866,Linda,62,2.24,2023-03-19
u_19867,Michael,31,3.39,2025-03-07
u_19868,Danielle,77,4.52,2019-09-24
u_19869,Sally,72,2.58,2020-12-13
u_19870,Norman,37,1.83,2018-08-20
u_19871,Karen,24,1.62,2023-02-19
u_19872,Melissa,92,3.79,2025-02-22
u_19873,Alicia,68,1.29,2021-04-06
u_19874,Rebecca,64,1.3,2020-08-08
u_19875,Jonathan,16,4.85,2017-07-01
u_19876,Joy,18,3.67,2022-05-13
u_19877,Rachel,68,1.76,2019-11-22
u_19878,James,40,3.53,2023-01-05
u_19879,Brenda,58,3.32,2023-02-10
u_19880,Joshua,97,4.12,2020-12-20
u_19881,Nancy,45,2.69,2024-09-06
u_19882,Samuel,53,1.07,2022-05-22
u_19883,Daniel,27,2.76,2020-07-16
u_19884,Monica,36,3.77,2015-08-31
u_19885,Brent,68,4.83,2019-09-13
u_19886,Lisa,13,4.36,2022-02-14
u_19887,Sarah,51,1.09,2019-11-23
u_19888,Hector,48,1.98,2019-03-19
u_19889,Parker,60,3.2,2024-04-17
u_19890,Reginald,78,1.22,2016-02-05
u_19891,Nicholas,70,3.38,2024-10-16
u_19892,Ralph,51,2.72,2022-09-07
u_19893,Jessica,14,3.67,2025-03-29
u_19894,Matthew,43,1.88,2023-05-29
u_19895,Shelly,3,1.75,2018-10-18
u_19896,Kimberly,25,4.66,2016-04-21
u_19897,Ronald,34,2.37,2016-05-29
u_19898,Heather,70,4.88,
u_19899,Lisa,56,1.64,2018-02-15
u_19900,Gregory,65,4.01,2020-12-02
u_19901,Nicholas,60,1.81,2020-05-16
u_19902,Carlos,48,3.86,2020-07-30
u_19903,Todd,72,2.05,2018-01-06
u_19904,Guy,81,2.33,2020-09-07
u_19905,Julie,77,3.57,2023-12-26
u_19906,Lauren,19,1.13,2017-06-17
u_19907,Brandon,35,1.99,2023-10-17
u_19908,Kelly,97,4.43,2024-09-01
u_19909,Donald,33,2.25,2024-11-03
u_19910,Candice,42,4.82,2023-09-07
u_19911,,54,1.57,2024-04-10
u_19912,Richard,39,3.89,2016-12-22
u_19913,Heidi,64,1.65,2018-06-15
u_19914,Eric,38,4.06,2019-04-10
u_19915,Robert,38,1.85,2021-11-24
u_19916,Deborah,73,4.46,2015-11-13
u_19917,Cynthia,52,3.5,2016-08-10
u_19918,Thomas,47,4.52,2021-09-03
u_19919,Debra,65,3.51,
u_19920,Angela,42,4.23,2018-08-22
u_19921,Megan,55,4.48,2021-02-03
u_19922,,59,2.88,2016-08-11
u_19923,Mary,66,3.69,2022-09-20
u_19924,Tasha,74,1.11,2017-11-05
u_19925,Vanessa,54,2.99,2023-09-05
u_19926,Latasha,51,1.85,2015-07-11
u_19927,Julie,23,1.46,
u_19929,Linda,11,4.99,2024-03-07
u_19930,Steven,36,1.85,2024-10-20
u_19931,Joshua,56,4.59,2015-07-22
u_19932,Melissa,42,4.59,2018-08-06
u_19933,Brittany,99,4.91,2021-01-24
u_19934,Shawn,13,2.57,2022-01-19
u_19935,Russell,83,4.73,2021-08-29
u_19936,Leah,99,4.13,2023-05-20
u_19937,Dustin,52,3.94,2022-11-30
u_19938,Jason,30,1.99,2016-10-24
u_19939,Eric,82,2.96,2017-08-23
u_19940,Anthony,12,4.15,2018-11-08
u_19941,Amber,76,4.39,2019-02-12
u_19942,Dana,21,1.79,2016-07-21
u_19943,Richard,12,2.24,2021-08-13
u_19944,Courtney,62,1.65,2018-02-26
u_19945,Kayla,92,1.61,2024-10-25
u_19946,Franklin,93,1.85,2016-12-13
u_19947,Michael,39,4.64,2022-01-23
u_19948,Tammy,44,2.45,2024-10-30
u_19949,Chelsea,4,2.99,2019-08-25
u_19950,Heather,31,1.05,2016-08-21
u_19951,,24,4.01,2020-12-06
u_19952,Karen,42,2.15,2023-12-13
u_19953,Jason,49,3.82,2024-11-11
u_19954,Sarah,82,1.8,2017-11-17
u_19955,Sharon,90,2.51,2017-11-29
u_19956,Daniel,20,3.07,2021-07-23
u_19957,Brittany,8,3.53,2021-03-29
u_19958,Ashley,33,1.66,2019-04-17
u_19959,Jerome,68,2.73,2023-01-08
u_19960,Brianna,38,1.05,2015-06-03
u_19961,Diana,86,1.53,2017-06-12
u_19962,Jennifer,36,2.31,2016-10-18
u_19963,Travis,48,4.75,2018-12-29
u_19964,Donald,95,4.53,2022-02-23
u_19965,,8,3.1,2016-11-25
u_19966,Christina,73,3.42,2018-09-04
u_19967,Robert,82,2.15,2025-04-07
u_19968,Chad,99,3.68,2023-08-25
u_19969,Heather,60,1.95,2023-10-13
u_19970,Ashley,24,1.01,
u_19971,Tom,17,4.85,2021-01-14
u_19972,Gregory,65,2.53,2023-02-11
u_19973,Lauren,39,3.09,2021-10-27
u_19974,John,79,1.4,2025-03-15
u_19975,Nancy,55,3.11,2023-11-15
u_19976,Cheryl,77,4.61,2019-09-13
u_19977,Kathleen,87,4.51,2020-09-05
u_19978,Jerry,93,3.31,2018-04-13
u_19979,Elijah,61,4.43,2022-08-23
u_19980,Kimberly,31,2.46,2015-10-09
u_19981,Kenneth,28,1.77,2016-05-26
u_19982,Joan,32,2.69,2016-06-16
u_19983,Monique,7,4.24,2021-09-01
u_19984,Stephen,78,3.83,2017-10-04
u_19985,Laura,14,2.54,2025-03-04
u_19986,Andrew,96,2.37,2018-11-26
u_19987,George,73,4.86,2018-03-14
u_19988,Alexis,54,2.05,2019-05-21
u_19989,Wendy,70,2.23,2023-03-31
u_19990,Charles,51,2.39,2020-10-14
u_19991,Ann,79,4.13,2020-03-11
u_19992,Brandy,30,4.4,2023-04-21
u_19993,Anna,30,1.87,2018-02-14
u_19994,Joshua,16,2.63,2016-05-25
u_19995,Julie,23,4.46,2015-08-08
u_19996,Charlotte,31,2.25,2016-06-29
u_19997,Melissa,12,2.62,2021-08-01
u_19998,Eric,85,3.21,2015-10-22
u_19999,,3,3.57,2024-09-11
u_20000,Linda,67,2.21,2017-11-01
u_20001,Ashley,38,3.3,2023-03-28
u_20002,Gerald,86,3.9,2020-12-26
u_20003,Joseph,85,1.36,2025-01-16
u_20004,John,16,5.0,2022-04-16
u_20005,Whitney,82,4.73,2021-03-27
u_20006,Bonnie,4,1.61,2024-07-05
u_20007,Mary,20,2.33,2015-08-19
u_20008,Ronald,45,2.13,2018-03-03
u_20009,Carol,13,1.09,2016-03-27
u_20010,James,95,3.01,2017-08-30
u_20011,Madison,2,1.63,2021-09-27
u_20012,Virginia,94,1.55,2015-05-05
u_20013,Ralph,31,1.84,2018-07-30
u_20014,Sheri,28,4.04,2022-08-30
u_20015,Hannah,73,1.52,2021-06-16
u_20016,Dorothy,59,3.51,2022-08-17
u_20017,Joshua,11,2.16,2017-04-25
u_20018,Kimberly,35,1.27,2019-04-23
u_20019,April,49,4.91,
u_20020,Joseph,44,3.59,2019-08-27
u_20021,Michelle,58,1.81,2017-02-21
u_20022,Jacqueline,51,3.02,2021-01-22
u_20023,William,17,2.55,2021-10-12
u_20024,Crystal,90,1.7,
u_20025,Michael,4,4.84,2023-06-27
u_20027,Kathleen,62,2.48,2022-05-05
u_20028,Carrie,81,4.24,2017-01-27
u_20029,Richard,72,1.76,2017-01-23
u_20030,Zachary,90,1.3,2016-05-27
