business_id,name,city,state,business avg stars,review_count,categories,business_group
b_8419,Reed-Cherry,East Ronaldfurt,RI,1.6,84,"per, to",A
b_8420,"Perez, Parker and Gates",North Cathy,NY,3.3,370,dark,A
b_8421,Sanchez-Robinson,Rosarioburgh,FL,2.0,35,"how, evidence",A
b_8422,"Lyons, Hill and Ibarra",Owensbury,,1.9,16,"person, actually, run",B
b_8423,Lozano and Sons,Port Russellside,TX,1.0,88,better,B
b_8424,"Cooper, Marshall and Young",South Erica,GA,1.5,24,"always, who, officer",B
b_8426,Bryan-Alvarez,Markton,CO,1.5,396,kitchen,B
b_8427,Lewis-Moreno,South Kristiefort,IA,4.9,409,want,B
b_8428,Harrison-Griffin,Joseborough,IA,2.2,216,"former, threat",A
b_8429,Coleman-Thomas,North Nicholaston,MI,1.5,98,"election, past, carry",A
b_8430,Adkins-Santos,North Jacquelinechester,IL,1.8,106,"build, close, future",B
b_8431,Evans-Rivera,Audreymouth,MD,3.4,407,unit,B
b_8432,Barber-Jenkins,Blackmouth,MT,1.3,225,born,A
b_8433,"Gentry, Flores and West",South Danielstad,CO,4.4,468,energy,A
b_8434,Sullivan Inc,Jeanneshire,OR,4.8,268,"audience, theory",A
b_8435,"Cardenas, Payne and Allen",Moralesville,MS,2.0,338,"traditional, which",B
b_8436,Stewart-Shelton,Gravesburgh,AK,2.8,463,"serve, probably, let",B
b_8437,Huber Group,Martinezfurt,WY,1.1,296,"ground, glass, crime",A
b_8438,Conway-Carter,Lake Lori,WI,3.6,384,"morning, question",A
b_8439,"Garcia, Burton and Whitaker",East Jamestown,AK,2.7,473,"green, matter",B
b_8440,"Bennett, Mora and Maynard",East Christianmouth,DE,2.1,84,particularly,A
b_8441,,Johnhaven,SD,1.8,251,"well, role, network",A
b_8443,Park-Mathews,Andrewstad,SC,2.7,186,"without, good, right",B
b_8444,Anderson-Martinez,Parksfurt,,1.7,268,present,B
b_8445,Bryant Inc,Amandamouth,VA,3.8,132,"through, reveal",A
b_8446,"Hodges, Simmons and Buchanan",Humphreybury,MI,3.3,476,late,B
b_8447,Hardy-Coleman,Greenhaven,MD,4.4,481,sport,A
b_8448,Rivera LLC,Jennifertown,HI,1.5,320,"very, these, mother",B
b_8449,Nguyen PLC,East Sharonborough,DE,4.1,120,kind,B
b_8450,Gray-Washington,Lake Tinaview,IA,3.7,265,"hear, almost",A
b_8451,Villarreal LLC,North Christy,AK,1.5,243,girl,A
b_8452,"Maxwell, King and Dickson",North Kristenport,MI,3.8,465,total,B
b_8453,Hernandez PLC,Patelshire,PA,2.8,365,"Democrat, would",B
b_8454,"Hurst, Vasquez and Rowe",North Jeremyview,NC,4.8,49,through,A
b_8455,Bradley-Jones,Wattsstad,NE,1.6,131,"assume, debate",A
b_8456,Davis-Day,East Charles,,3.6,459,lose,A
b_8457,Meyer-Ramirez,New Stephen,NV,2.5,224,"wide, shake, protect",A
b_8459,Freeman Inc,South Erica,DE,2.3,295,"training, claim, card",
b_8460,Lewis-Daugherty,Harmonville,OK,4.8,290,unit,A
b_8461,Patton PLC,Allisonburgh,NV,4.6,16,"affect, imagine",A
b_8462,"Gray, Payne and Myers",Jenkinsmouth,NM,2.1,101,both,A
b_8463,Norman PLC,Marksside,WI,4.2,370,"already, become, put",B
b_8464,Morales Ltd,East Wendy,OH,5.0,443,enough,B
b_8465,Cruz-Lindsey,West James,ME,2.0,132,five,B
b_8466,Martinez-Freeman,Christopherville,WV,2.7,346,level,A
b_8467,Brown Inc,Millerville,NE,3.1,105,"vote, choice, song",A
b_8468,Bowen PLC,Omarshire,WY,2.2,10,"practice, phone, ten",B
b_8469,Thomas and Sons,Jonview,MN,1.1,100,"international, account",B
b_8470,Johnson-Benton,South Pamela,NJ,1.9,437,mean,A
b_8471,"Williams, Perez and York",North Brittanyberg,NC,2.1,493,collection,B
b_8472,"Dominguez, Mason and Ramirez",Ryanfort,VA,2.8,442,"year, turn",B
b_8473,Gutierrez-Ward,Lewisberg,MN,1.7,16,strong,A
b_8474,Ayers Ltd,North Colleenside,NM,4.5,129,anything,B
b_8475,Hammond PLC,North Edwin,CT,3.8,396,thus,A
b_8476,Vargas-Owens,West Derrickfurt,OR,1.3,359,too,B
b_8477,"Keller, Gibson and Levine",Calhounchester,DC,3.6,138,whether,B
b_8478,"Tucker, Martin and Hoffman",East Jamestown,PA,3.6,188,"feel, through, really",A
b_8479,Curry-Diaz,East Josephchester,FL,4.8,107,"education, question, deal",B
b_8480,"Parker, Bailey and Jacobson",Rachelborough,HI,1.0,431,"sea, investment, important",A
b_8481,"Miller, Reid and Coleman",Stephenstad,MA,2.0,52,"recent, range",B
b_8482,Burke PLC,South Christopherburgh,AK,4.7,192,"fund, huge",B
b_8483,"Hill, Mckinney and Byrd",Torrestown,KS,4.7,194,"early, short, way",A
b_8484,Phelps-Henderson,North Stephanie,NH,3.9,62,"stay, rate",A
b_8485,Martinez-Burke,Meaganstad,VT,4.1,237,"source, clear, not",B
b_8486,Castro-Hughes,Mariastad,MI,1.4,170,professional,A
b_8487,Castillo and Sons,Roychester,LA,3.1,244,forget,A
b_8488,"Holt, Russell and Harrison",Shannonstad,CO,1.9,473,join,A
b_8489,Shelton-Choi,South William,CT,1.7,455,"get, fall, with",A
b_8490,Stewart-Adams,Petersonmouth,DC,4.2,367,"ready, piece",B
b_8491,"Sanchez, Ramos and West",Aprilmouth,NE,1.5,404,"concern, who, national",B
b_8492,"Mendoza, West and White",North Philip,WI,2.9,209,"mother, who",A
b_8493,Cook and Sons,Fordtown,AZ,4.8,445,,B
b_8494,Young-Frazier,,OH,1.7,10,although,B
b_8495,Meza and Sons,South Rachelport,WA,4.9,23,much,B
b_8496,Walker LLC,South Jessicahaven,UT,5.0,487,"bar, state, recent",B
b_8497,Smith Ltd,Gregoryport,MN,3.2,222,"election, him, do",B
b_8498,Jones Group,Port Peter,HI,1.7,387,between,B
b_8499,Moody LLC,Port Melissa,RI,2.3,286,"everything, order, paper",A
b_8500,Miller LLC,Port Vanessamouth,ND,2.7,43,about,B
b_8501,"Mcpherson, Allen and White",East Robert,SD,2.2,495,"event, beautiful, ability",B
b_8502,"Andrews, Reynolds and Tran",New Williamstad,NH,2.1,483,"only, star",A
b_8503,James LLC,Lake Amberfurt,WA,4.9,370,"section, behavior, hundred",A
b_8504,Scott-Miller,Port Lori,AK,1.6,279,evening,B
b_8505,Williams PLC,South Jamesmouth,MO,3.9,177,"reduce, among, lose",B
b_8506,Holmes PLC,Bradyfurt,MO,1.0,387,"nearly, couple",B
b_8507,Goodwin-Alexander,West Gregoryfurt,SD,3.4,428,"field, training",B
b_8508,"Peterson, Becker and Stewart",New Kevin,KS,4.7,179,"figure, Congress",A
b_8509,"Nichols, Roy and Torres",,VA,2.2,91,factor,A
b_8510,Walls-Mejia,North Mark,MN,1.7,413,"current, professional, teach",A
b_8511,Pratt Inc,New Matthewville,KY,3.6,325,until,A
b_8512,Murphy-Adkins,North Marcus,VT,3.9,146,citizen,A
b_8513,"Roth, Fuller and Cole",New Laura,CT,3.8,242,force,A
b_8514,"Wallace, Bates and Brown",Kimberlyfort,TN,2.3,124,"build, space, physical",B
b_8515,Hicks PLC,East James,DE,2.0,261,police,B
b_8516,"Figueroa, Hebert and Wright",Bethburgh,KY,4.8,298,"week, manage, push",B
b_8517,"Moran, Carey and Sanchez",Spencerside,MA,4.7,58,"why, last",A
b_8518,Bowen-Cole,South Stanleyton,WV,2.8,461,"large, manage, discussion",B
b_8519,Jones-Hall,East Benjaminstad,WI,4.4,13,"notice, environmental, measure",A
b_8520,,Rebeccaborough,NJ,2.8,388,make,
b_8521,"Ellis, Miller and Evans",Josephshire,GA,2.7,185,"economic, available",B
b_8522,Johnson-Horn,South Aliciaport,NC,1.6,281,"window, first, challenge",B
b_8523,Miller Group,South Kaylaville,TX,2.7,440,"learn, cut, method",B
b_8524,Anderson-Estrada,Amandatown,ME,3.1,35,campaign,B
b_8525,Ross PLC,West Glennland,MN,1.1,79,"morning, grow",A
b_8526,"Cummings, Williams and Bennett",Lake Johntown,,2.8,302,PM,B
b_8527,"Liu, Davis and Graham",New Natashamouth,VA,4.1,415,guess,A
b_8528,Mason LLC,North Gabrielchester,WA,3.7,243,field,A
b_8529,Schmidt-Stone,Jamiechester,HI,3.5,240,better,B
b_8530,Lewis-Butler,Carolinemouth,PA,4.6,272,"business, line, security",A
b_8531,"Figueroa, Williams and Flynn",Martinezburgh,ME,1.1,435,"open, act",B
b_8532,"Webb, Dougherty and Johnston",South Christophermouth,MS,3.2,295,"garden, when",A
b_8533,Jones-Crosby,New Georgeport,LA,4.1,83,grow,A
b_8534,Schultz-Wallace,Daveton,DE,3.2,130,none,A
b_8535,"Yang, Aguilar and Johnson",Smithstad,NJ,2.3,472,"finally, modern, church",B
b_8536,Adams-Lindsey,East Andrea,MI,1.5,15,wide,B
b_8537,Rivera-Murray,Reginaborough,SD,4.6,33,shoulder,B
b_8538,Barnes-Wilkerson,Frederickview,ME,2.9,203,"news, large, forget",B
b_8539,Moreno-Fowler,New Kevin,MO,4.5,177,"fish, since",A
b_8540,Davis PLC,Longbury,SC,3.3,386,"participant, north",B
b_8541,"Ortiz, Moore and Vang",Lake Amychester,OR,3.7,408,memory,A
b_8542,"Baker, Jackson and David",Martinezland,ME,4.2,446,"away, season",B
b_8543,Coleman and Sons,Lake Dale,WA,3.6,350,"parent, result",A
b_8544,"Wilkinson, Lopez and Allen",Matthewville,NY,2.6,219,"mission, agency",A
b_8545,Carney and Sons,Barbaraview,TX,3.1,142,"direction, early, third",A
b_8546,Lopez Ltd,New Michaelstad,PA,4.2,354,"under, foreign",A
b_8548,Wilson-Nguyen,Sotohaven,FL,2.6,467,citizen,A
b_8549,Dixon Inc,Deborahfort,WA,1.4,183,"simply, approach, growth",B
b_8550,"James, Huff and Gordon",East Wayneborough,OK,4.7,160,main,A
b_8551,Bruce PLC,Seanburgh,AK,1.4,97,"reflect, state, property",B
b_8552,Duran-Carey,Port Garyport,CT,3.6,310,although,B
b_8553,"Casey, Simpson and Cruz",,,2.7,275,southern,B
b_8554,Montgomery-Bailey,,SD,2.6,319,official,A
b_8555,Holmes-Miller,Port Judith,UT,3.7,79,"benefit, manager",A
b_8556,Cervantes-Buchanan,,IL,1.3,214,"three, south, stage",A
b_8557,Thomas-Morris,South Brooke,VT,3.4,350,follow,A
b_8558,Mckenzie-Davenport,Laurenchester,NE,4.1,41,position,A
b_8559,Nichols PLC,Haydenbury,VT,4.3,52,guy,B
b_8560,"Davis, Bryant and Hernandez",South Sheilachester,NM,1.7,127,"strong, or, environmental",A
b_8561,Washington-Christian,Stevemouth,TN,4.6,386,"lay, standard",B
b_8562,"Walker, Reyes and Russell",South Jeremyfort,UT,3.6,24,"property, receive, very",A
b_8563,"Moran, Morgan and Powers",Port Randybury,HI,4.5,331,"evidence, remain, consumer",A
b_8564,Roberts-Perkins,West Garystad,SD,2.9,408,"see, particular",B
b_8565,White-West,Michaelafort,MT,3.2,124,"heavy, feeling",B
b_8566,"Barber, Morgan and Mullins",Lake Alexanderfort,AR,4.7,346,feeling,A
b_8567,Smith Inc,Port Barbaraberg,AZ,4.6,29,"itself, answer, step",A
b_8568,Weaver-Mcdonald,West Angela,VT,2.8,187,"visit, white, help",B
b_8569,Bailey LLC,Robertburgh,DE,2.1,271,"one, else",A
b_8570,"Schmidt, Carr and Crawford",Hoffmanfurt,CO,2.6,88,government,A
b_8571,Berry PLC,East Pamela,WY,2.6,390,field,A
b_8572,"Hatfield, Jones and Hart",South Tyler,NE,2.1,410,"mention, enough",A
b_8573,,East Stevenmouth,UT,2.1,129,southern,A
b_8574,Thompson LLC,Barnestown,MS,4.4,35,why,A
b_8575,Jones Ltd,West Melissaview,MI,1.3,31,various,B
b_8576,"Petty, Garcia and Banks",Ericaburgh,CT,3.7,210,"population, happen, send",A
b_8577,Stephens-Keith,Morenoview,TN,1.7,73,"election, believe",B
b_8578,"Leonard, Reid and Hernandez",North Nicolestad,AR,2.4,469,total,A
b_8579,Frazier Ltd,Lake Tiffanyberg,AR,1.2,223,"organization, machine",B
b_8580,Alexander-Scott,West Johnmouth,CA,2.1,323,specific,A
b_8581,Lee-Allen,East Rebecca,GA,4.1,480,style,B
b_8582,Herman Inc,Laurenfurt,NV,4.5,302,"wait, act",B
b_8583,Brown LLC,West Jessicaside,WY,1.9,87,"billion, me, and",A
b_8584,King Group,Vaughanmouth,OH,2.9,225,"could, blue",B
b_8585,Jackson-Sanchez,South Victoria,AR,2.9,465,although,B
b_8586,Duran-Benton,South Catherinemouth,SD,4.5,483,"art, leg",A
b_8587,"Hartman, Castaneda and Campbell",New Melissabury,MO,4.1,233,history,A
b_8588,Marks-Oconnor,South Thomaschester,NV,3.1,386,assume,B
b_8589,Chavez-Peterson,Lake Tonya,NC,3.7,37,"way, dog, low",A
b_8590,"Morris, Manning and Paul",Hutchinsonbury,VT,4.4,489,"kind, parent",B
b_8591,"Johnson, Taylor and Mcdowell",Brandtmouth,CO,1.0,479,know,A
b_8592,Richardson Ltd,South Katelyn,MA,2.6,314,"do, general",B
b_8593,Cole-Jacobs,Garzaton,NC,4.6,210,"year, only",B
b_8594,Williams-Jones,Michaelstad,SC,4.0,76,civil,B
b_8595,"Hartman, Mccoy and Terry",New Kimberly,NM,3.2,482,"rich, low",B
b_8596,"Ward, Hunt and Rodriguez",Lake Brucefort,MS,3.1,368,"once, two, management",A
b_8597,"Knight, Bowman and Ramirez",Fowlerton,AR,2.4,135,become,B
b_8598,Murray-Glass,Miguelmouth,NY,3.1,469,"foreign, drive, million",A
b_8599,"Brooks, Griffin and Arnold",Johnshire,RI,3.6,358,"positive, social",A
b_8600,Reynolds-Weeks,New Emily,AL,2.7,204,"nothing, concern",B
b_8601,Miller Ltd,West Johnchester,WY,3.9,434,green,B
b_8602,"Mann, Lopez and Morris",East Donaldland,CA,4.4,183,"girl, teacher",B
b_8603,Martin-Baker,South Derek,NH,1.6,96,back,B
b_8604,"Mitchell, Haley and Moore",Williamberg,TX,2.8,352,cultural,A
b_8605,Vargas-Johnson,North Melissaburgh,MT,2.6,320,"million, meeting, why",B
b_8606,Williams Group,,CO,3.7,475,"once, analysis, turn",B
b_8607,Wilcox PLC,Lake Markstad,TN,2.0,404,plant,A
b_8608,"Chambers, Miller and Hughes",East Johnburgh,MA,3.6,493,"ever, example",A
b_8609,"Johnson, Anderson and Wolf",Lake Robertbury,OK,4.5,163,,B
b_8610,"Baker, Velasquez and Lindsey",South Brittany,NJ,2.7,465,eight,
b_8611,Smith-Andrade,Kyleland,SD,4.6,485,"responsibility, sometimes",B
b_8612,"Parsons, Gonzalez and Collins",Lake Sarahshire,AL,5.0,219,"religious, drop",B
b_8613,"Fletcher, Henderson and Gomez",Lake Gabrielle,MI,1.4,22,"wide, treat",B
b_8614,White-Harris,Elizabethstad,SC,1.9,173,idea,B
b_8615,Webb PLC,West Eric,VT,4.8,499,"item, summer",B
b_8616,Brooks and Sons,East Jessicaburgh,KS,4.8,497,,B
b_8617,"Barker, Friedman and Rogers",Danielchester,WV,1.4,264,"small, anyone",B
b_8618,Johnson LLC,New Vicki,MO,1.1,393,"something, manager, minute",B
b_8619,Barr-Skinner,South Amandaland,AZ,1.6,73,guess,A
b_8620,Garrett-Griffin,Brownfurt,LA,5.0,316,"shoulder, your, bed",A
b_8621,Wilson-Elliott,Doughertyburgh,WY,1.7,85,"consumer, far, goal",B
b_8622,Mcneil LLC,Rossfurt,CA,3.0,31,chance,B
b_8623,"Downs, Smith and Reed",Gregtown,NY,4.4,69,"director, loss, realize",B
b_8624,"Vasquez, Payne and Boone",Kevinshire,KY,1.1,395,"chance, group, television",B
b_8625,Foster-Taylor,South Joshua,OR,3.4,65,cause,B
b_8626,Dudley Ltd,Katherinestad,IL,2.1,177,change,A
b_8627,"Walker, Mccarty and Dixon",Stephenmouth,NC,4.4,421,"assume, spring",B
b_8628,Caldwell-Rodriguez,East Patricialand,OH,2.1,214,"represent, discussion, fear",A
b_8629,Smith-Orr,Port Maria,RI,3.7,362,"turn, compare",B
b_8630,Morgan-Herrera,Alexanderborough,AK,3.7,268,condition,B
b_8631,Crane-Wilson,Ramirezside,MT,1.9,200,"behavior, teacher, almost",B
b_8632,"Dixon, Harvey and Coleman",Craigland,MN,1.1,491,"occur, conference",B
b_8633,Espinoza Ltd,Tonyaport,ID,2.6,416,"response, under",B
b_8635,Powell-Henson,Greenstad,ME,4.2,425,hotel,B
b_8636,"Roth, Harrington and Hall",Brownbury,MD,4.2,349,"every, pay, citizen",B
b_8637,Smith and Sons,South John,MA,2.8,293,"these, they",
b_8638,Wilson-Garcia,Kevinmouth,KY,3.4,389,"way, discussion, floor",B
b_8639,Thomas-Bell,Port Megan,SC,3.4,273,produce,B
b_8640,"Underwood, Wall and Walton",New Nathanport,NC,4.3,268,explain,B
b_8641,Collins-Johnson,South Davidside,CT,2.7,359,"sell, natural",B
b_8642,"Hernandez, Carter and Richardson",Rodriguezchester,MD,2.1,98,"bill, along",B
b_8643,Ferguson Inc,North Bradport,RI,2.1,446,"within, responsibility, game",A
b_8644,Tate-Wilson,Kylemouth,NH,3.1,231,show,B
b_8646,Ross LLC,Schneidershire,NH,2.8,359,style,A
b_8647,"Tate, Powell and Williams",Grahammouth,DC,1.4,491,"see, later, six",B
b_8648,Williams-Barnes,North Michaelberg,NH,3.9,98,yard,A
b_8649,Munoz Ltd,Lake Timothyburgh,CT,1.9,474,"pretty, person",B
b_8650,"Anderson, Miller and Barrera",New Micheal,RI,1.8,68,care,A
b_8651,Patel and Sons,Port Melinda,WY,2.7,161,but,B
b_8652,"Gibbs, Gonzales and Robles",Lake Brendashire,GA,1.9,431,"series, exactly",A
b_8653,Burns-Freeman,South Christopherchester,AL,3.3,37,"its, key, fire",B
b_8654,"Mann, Brooks and Thomas",Eileenview,VT,2.5,234,"little, image, training",A
b_8655,"Perkins, Clark and Snyder",New Edwardberg,KS,2.8,327,party,A
b_8656,Snyder LLC,North Richard,TN,3.1,493,"back, thus",B
b_8657,Jordan-Savage,Lake Samanthaton,WI,1.8,60,"reality, bit, measure",A
b_8659,Pena PLC,Lauraside,OK,4.5,288,"paper, be",A
b_8660,"Foster, Avery and White",Davidmouth,MI,2.7,55,"while, again, that",A
b_8661,Campos-Oliver,Sarahside,AR,2.6,483,politics,B
b_8662,Hoffman-Gonzalez,New Billyville,KS,1.1,343,"draw, question",A
b_8663,"Clark, Bradley and Smith",West Denise,MO,3.0,115,"people, nothing",B
b_8664,"Mclaughlin, Smith and Parsons",Port Karenmouth,MD,3.2,293,any,B
b_8665,Romero-Nelson,New Nicoleburgh,MN,3.2,33,west,A
b_8666,Howell and Sons,Williamsberg,DE,3.8,16,"success, me, share",A
b_8667,Martin-Chavez,Lindseyshire,IA,1.7,377,explain,B
b_8668,Galvan-Ward,Mirandastad,OR,2.0,493,"Congress, black, keep",B
b_8669,"Davis, Terry and Kim",Dwayneshire,CT,4.2,496,"paper, southern, box",B
b_8670,"Landry, Williams and Ryan",West Joseph,,4.8,344,"body, fine",
b_8671,"Boyd, Mahoney and Davis",Port Bradley,WV,1.5,442,computer,A
b_8672,Padilla-Wood,Port Aimee,LA,3.0,12,skill,A
b_8673,"Bullock, Ortega and Keith",West Julia,CT,1.9,267,"water, center",B
b_8674,"Valentine, Reyes and Robinson",East John,KY,1.2,272,"anything, rise",A
b_8675,Hopkins-Gould,New Tamaraport,NM,2.3,130,tonight,B
b_8676,Hutchinson-Clarke,North Amy,IA,1.6,217,"tax, shoulder, situation",B
b_8677,"Chavez, Welch and Lee",East Kerri,AZ,3.8,30,,B
b_8678,Garrett Group,South Aaronfort,SD,3.1,402,carry,B
b_8679,Fisher-Nguyen,South Michellehaven,OH,1.6,149,"who, discuss",B
b_8680,"Stevens, Sullivan and Bryant",New David,DC,1.0,486,"attention, some, teacher",A
b_8681,"Soto, Palmer and Smith",Port Jean,MN,4.2,289,"hard, way",B
b_8682,"Wilkerson, Chen and Black",West Nancytown,MS,1.7,298,learn,A
b_8683,"Pearson, Higgins and Odonnell",New Eric,NH,3.4,215,"sell, hand, street",B
b_8684,"Gaines, Ortega and Guzman",South Shannonchester,ME,2.3,52,"go, up",A
b_8685,"Chen, Roberts and Schroeder",Anthonyport,AZ,3.3,347,"others, benefit, coach",A
b_8686,White-Hunter,North Jeffrey,,2.3,127,"discussion, they, organization",B
b_8688,"Mahoney, Melton and Reed",East Jillville,AL,1.9,216,help,A
b_8689,"Gordon, Contreras and Hodge",Port Haley,DC,1.8,132,"really, Mr",B
b_8690,Mitchell Ltd,Gonzalezmouth,MI,2.7,336,"popular, size",B
b_8691,Williams and Sons,Williamsstad,MS,3.6,354,everybody,B
b_8692,Chen-Stephens,Youngburgh,MN,2.1,151,"adult, now, according",A
b_8693,"Kelly, Novak and Woods",,VT,1.0,381,"particularly, might",A
b_8694,"Estrada, Bishop and Smith",West Marcus,OR,3.1,241,feeling,A
b_8695,"Parker, Reed and Fisher",Brooksbury,,3.4,173,"goal, pick",B
b_8696,Castro PLC,Lake Elizabeth,WA,4.9,44,"drop, step, condition",A
b_8697,Berger-Warren,New Briannabury,GA,3.4,373,"capital, when",B
b_8698,Castillo Ltd,Olsentown,AZ,2.9,443,"short, dream, develop",B
b_8699,Martinez-Bass,Jasmineport,WY,3.3,481,"forward, late, this",A
b_8700,"Jackson, Holland and Mitchell",West Kevin,MD,4.7,344,,A
b_8701,Jacobs-Baker,Jessicaton,AZ,4.3,20,"dark, ability, Congress",B
b_8702,Nelson-Massey,Nelsonberg,IN,2.3,417,different,B
b_8703,Barnes Ltd,,,1.9,84,"step, ready",A
b_8704,"Petersen, Edwards and Marks",Taylorton,TN,2.1,309,"themselves, quality, degree",B
b_8705,Hardin-Bishop,North Virginia,OH,3.0,444,"training, theory",B
b_8706,Coleman Group,Robertsland,MS,4.0,410,"among, collection, table",A
b_8707,Kelly Inc,Andersonmouth,NH,3.0,390,value,B
b_8708,"Baker, Hunt and Lee",East Chelseamouth,DE,1.3,207,"majority, help",A
b_8709,Schmidt Inc,Morrismouth,AR,3.9,350,"officer, scene",A
b_8710,Morales-Mills,North Williamside,RI,4.2,273,"style, walk",A
b_8711,James-Evans,Angelaview,WA,2.2,344,"same, bad, nice",B
b_8712,Santos-Floyd,Sandyburgh,NJ,3.7,383,"media, over, best",A
b_8713,Mayo-Hansen,North Jessica,DE,2.7,233,"answer, that, cover",A
b_8714,Kim-Thompson,Port Nicole,NY,4.6,131,"baby, time, four",A
b_8715,"Davis, Howell and Perez",Duranfort,PA,4.4,83,usually,A
b_8716,"Frank, Smith and Snyder",Kevinbury,,3.1,37,"see, prevent, fire",A
b_8717,Page-Knight,Vasqueztown,,3.8,472,either,A
b_8718,Foster-Moore,Parkermouth,WI,4.5,405,"reveal, whether, already",B
b_8719,Shah-Winters,Pittschester,LA,3.0,180,"outside, its",B
b_8720,"Young, Miller and Jackson",Webbville,NM,2.3,475,"top, feel, really",B
b_8721,Oneill Group,New Sonya,HI,4.0,385,generation,B
b_8722,Murray Ltd,Beckerton,TN,1.9,430,,A
b_8723,Lawrence-Steele,Johntown,UT,2.6,373,"avoid, article, cup",B
b_8724,Cox-Hubbard,West Taylor,MA,4.5,392,"anyone, admit",B
b_8725,,Ballardstad,ME,3.9,225,good,B
b_8726,"Rios, Baker and Mathis",Port Heather,DC,2.6,328,,A
b_8727,Hudson Inc,Rodriguezchester,MD,1.9,110,"night, stay",A
b_8728,"Hurst, Hall and Rogers",Antonioburgh,ID,2.4,255,"eat, rise",A
b_8729,Robinson-Hall,Dixonmouth,NC,2.1,102,"indicate, item",B
b_8730,Schmidt-Cruz,South Harry,AZ,1.7,72,"PM, police, success",A
b_8731,Barber Ltd,Brightbury,MD,4.0,275,assume,A
b_8732,"Lara, Johnson and Moore",South Drewchester,MT,2.0,215,"fast, note",A
b_8733,Watts Inc,East Vanessa,NJ,2.8,89,"dinner, guy",B
b_8734,Jenkins-Thompson,Bartonhaven,AZ,2.5,46,firm,
b_8735,Rollins-James,North Richardtown,MN,4.9,20,"spend, as, million",B
b_8736,,Hallland,MI,2.6,124,"claim, provide, guess",B
b_8737,Woods-Wall,East Erik,FL,1.3,99,"meeting, performance, blood",A
b_8738,Knight Group,West Ashley,CT,1.4,241,anyone,A
b_8739,Keller Group,New Jerry,PA,3.4,28,,A
b_8740,Long PLC,Robinsontown,NE,3.4,61,"which, agreement, hour",A
b_8741,Lin Group,Harrellland,MD,2.7,383,if,B
b_8742,"Martin, Frost and Cruz",North Richardborough,LA,2.7,283,method,B
b_8743,Gordon PLC,Coxhaven,,1.2,103,"attorney, picture",B
b_8745,Ellis-Smith,Bradshawport,NJ,3.0,160,"difficult, red, those",A
b_8746,Lynn Ltd,,CA,1.6,149,Congress,B
b_8747,Esparza LLC,Port Joshua,,1.4,67,"ever, cultural, fund",B
b_8748,"Decker, Smith and Payne",Port Jasonville,NM,1.5,470,"newspaper, star",A
b_8749,Griffith-Rosario,New Johnmouth,MN,1.4,30,"important, defense, interesting",B
